Car_Id,Company,Model,Variant,FuelType,Colour,Kilometer driven,BodyStyle,TransmissionType,Registered_city,Registered_state,ManufactureDate,ModelYear,Manufacturing price,Reason,Age
587734,HYUNDAI,VENUE(2020-2022),SX 1.0 TURBO,PETROL,White,21721,SUV,Manual,vasai,maharashtra,01-06-2021,2021,,Budget,54
587735,FORD,ECOSPORT,TITANIUM 1.5 TDCI,DIESEL,White,46541,SUV,Manual,delhi,delhi,01-11-2016,2016,,Budget,43
587739,KIA,SELTOS,GTX PLUS AT 1.5 DIESEL,DIESEL,Black,59633,SUV,Manual,delhi,delhi,01-01-2020,2020,,Budget,28
587747,KIA,SELTOS,GTX PLUS 1.4,PETROL,White,62701,SUV,Manual,pune,maharashtra,01-12-2019,2019,,Budget,59
587759,MAHINDRA,THAR,LX 4-STR HARD TOP PETROL AT,PETROL,Black,15473,SUV,Manual,gurgaon,haryana,01-12-2021,2021,,Budget,28
587802,HONDA,JAZZ,1.2 ZX MT (I-VTEC),PETROL,White,21664,HATCHBACK,Manual,pune,maharashtra,01-03-2021,2021,,Budget,68
587806,HYUNDAI,CRETA,SX 1.5 PETROL,PETROL,White,24468,SUV,Manual,chennai,tamil nadu,01-06-2021,2021,193499,Budget,20
587825,MAHINDRA,XUV300,W8 PETROL,PETROL,Silver,36884,SUV,Manual,mumbai,maharashtra,01-02-2021,2021,,Budget,21
587853,HYUNDAI,ELITE I20,MAGNA PLUS 1.2,PETROL,Grey,47615,HATCHBACK,Manual,chennai,tamil nadu,01-06-2019,2019,1914453,Income issues,50
587862,HYUNDAI,ELITE I20,ASTA 1.2,PETROL,Grey,34337,HATCHBACK,Automatic,chennai,tamil nadu,01-06-2017,2017,620199,Budget,32
587870,JEEP,COMPASS(2020-2021),LONGITUDE PLUS 1.4 PETROL AT,PETROL,White,21829,SUV,Automatic,bangalore south,karnataka,01-08-2020,2020,,Income issues,24
587943,HYUNDAI,VERNA,1.6 VTVT SX O AT,PETROL,White,41845,SEDAN,Automatic,delhi,delhi,01-11-2018,2018,263999,Budget,55
587945,MAHINDRA,XYLO,H8 ABS BS IV,DIESEL,Black,116959,MUV,Automatic,chennai,tamil nadu,01-10-2014,2014,461099,Income issues,61
587983,HONDA,CITY(2017-2020),VX CVT PETROL,PETROL,Grey,36218,SEDAN,Automatic,delhi,delhi,01-05-2019,2019,295299,Budget,61
588036,FORD,ECOSPORT,TITANIUM 1.5 TI VCT,PETROL,Brown,94390,SUV,Manual,pune,maharashtra,01-08-2016,2016,266399,Income issues,28
588123,MARUTI SUZUKI,BALENO,ALPHA 1.2,PETROL,Blue,30149,HATCHBACK,Manual,thane,maharashtra,01-04-2018,2018,464499,Income issues,60
588247,RENAULT,DUSTER,RXL PETROL,PETROL,Pearl White,35599,SUV,Manual,hyderabad,telangana,01-01-2018,2018,570599,Budget,49
588384,FORD,ASPIRE,TITANIUM 1.2 TI-VCT O,PETROL,Red,36961,SEDAN,Manual,delhi,delhi,01-09-2015,2015,270000,Income issues,33
588390,MARUTI SUZUKI,CIAZ,ZXI MT,PETROL,Brown,57305,SEDAN,Manual,mumbai,maharashtra,01-03-2015,2015,662399,Income issues,45
588399,FORD,ASPIRE(2015_2018),TITANIUM 1.5 TI-VCT AT,PETROL,Smoke Grey,50130,SEDAN,Manual,new delhi,delhi,01-12-2015,2015,251199,Budget,29
588517,HYUNDAI,CRETA,EX 1.5 PETROL,PETROL,Intense Black,54260,SUV,Manual,pune,maharashtra,01-01-2021,2021,238099,Budget,58
588590,MAHINDRA,BOLERO,POWER PLUS ZLX,DIESEL,Diamond White,82484,SUV,Manual,mumbai,maharashtra,01-09-2018,2018,668999,Budget,22
588597,HYUNDAI,VERNA,SX 1.5 VTVT,PETROL,Black,16669,SEDAN,Manual,bangalore south,karnataka,01-04-2023,2023,504799,Budget,55
588630,HYUNDAI,ELITE I20,ASTA O 1.2,PETROL,Red,48899,HATCHBACK,Manual,chennai,tamil nadu,01-04-2018,2018,674299,Budget,19
588636,MARUTI SUZUKI,CELERIO,VXI AMT,PETROL,Grey,47538,HATCHBACK,Manual,hyderabad,telangana,01-04-2017,2017,423899,Budget,68
588685,FORD,FIGO,BASE 1.2 TI-VCT,PETROL,Black,43563,HATCHBACK,Manual,navi mumbai,maharashtra,01-11-2015,2015,920999,Budget,61
588686,DATSUN,GO,T O,PETROL,Grey,37773,HATCHBACK,Manual,mumbai,maharashtra,01-01-2017,2017,571199,Income issues,68
588690,MAHINDRA,KUV100,K4 PLUS 5 SEATER PETROL,PETROL,A Blue,32576,HATCHBACK,Manual,gurgaon,haryana,01-01-2016,2016,3866000,Budget,52
588696,KIA,SELTOS,GTX 1.4,PETROL,White,60937,SUV,Manual,chennai south,tamil nadu,01-10-2019,2019,478899,Income issues,41
588697,MARUTI SUZUKI,BALENO,ZETA,PETROL,Metalic Grey,45216,HATCHBACK,Manual,new delhi,delhi,01-09-2019,2019,210099,Budget,29
588745,HYUNDAI,SANTRO,SPORTZ AMT,PETROL,Marine Blue,24302,HATCHBACK,Manual,mumbai east,maharashtra,01-06-2019,2019,775000,Income issues,68
588753,TATA,TIAGO,XZ 1.2 RTN BS4,PETROL,Red,11951,HATCHBACK,Manual,mumbai east,maharashtra,01-10-2017,2017,362899,Budget,36
588757,MARUTI SUZUKI,DZIRE,ZXI PLUS AMT,PETROL,G. Red,48366,SEDAN,Manual,kanpur,uttar pradesh,01-05-2017,2017,397899,Budget,55
588758,HYUNDAI,I20,ASTA 1.4 CRDI,DIESEL,Blue,68017,HATCHBACK,Manual,banglore-cafe dly,karnataka,01-11-2017,2017,392099,Budget,28
588759,MAHINDRA,XUV700,AX7 PET AT 7 SEATER,PETROL,A Blue,14954,SUV,Manual,mumbai,maharashtra,01-04-2022,2022,,Income issues,39
588760,TATA,TIAGO,REVOTRON XZA,PETROL,Red,48928,HATCHBACK,Manual,new delhi,delhi,01-08-2018,2018,210000,Income issues,54
588793,HYUNDAI,VERNA(2017-2020),1.6 VTVT SX,PETROL,Metallic Black,24790,SEDAN,Manual,surat,gujarat,01-03-2020,2020,316699,Budget,40
588796,TATA,NEXON,XM,PETROL,Grey,46910,HATCHBACK,Manual,bengaluru,karnataka,01-01-2018,2018,251099,Budget,31
588837,HYUNDAI,GRAND I10,SPORTZ 1.2 KAPPA VTVT,PETROL,White,38520,HATCHBACK,Manual,gurgaon,haryana,01-09-2018,2018,216999,Budget,30
588860,MARUTI SUZUKI,RITZ,GENUS VDI,DIESEL,Blue,94675,HATCHBACK,Manual,pune,maharashtra,01-10-2010,2010,1134935,Budget,45
588872,HYUNDAI,I20(2012-2014),ASTA 1.2,PETROL,Silver,61207,HATCHBACK,Manual,electronic city,karnataka,01-09-2014,2014,437299,Budget,48
588874,FORD,ECOSPORT,TITANIUM 1.5 TDCI,DIESEL,Orange,52126,SUV,Manual,panvel,maharashtra,01-03-2017,2017,180599,Income issues,45
588884,RENAULT,KWID(2015_2019),1.0 RXT AMT O,PETROL,Red,25351,HATCHBACK,Manual,gurgaon,haryana,01-11-2016,2016,769599,Budget,60
588889,FORD,ECOSPORT,TITANIUM 1.5 TI VCT AT,PETROL,White,40714,SUV,Automatic,gandhi nagar,gujarat,01-08-2015,2015,363499,Budget,59
588906,HYUNDAI,ELITE I20(2020-2020),ASTA O 1.2 BS VI,PETROL,White,42918,HATCHBACK,Automatic,delhi,delhi,01-09-2020,2020,,Budget,18
588940,RENAULT,KWID(2020-2021),CLIMBER 1.0 AMT O,PETROL,Blue,34168,HATCHBACK,Automatic,chennai south,tamil nadu,01-01-2020,2020,288699,Income issues,70
588945,HYUNDAI,XCENT(2017-2020),S,PETROL,White,78910,SEDAN,Automatic,mangaon,maharashtra,01-01-2019,2019,,Budget,20
588946,MAHINDRA,SCORPIO(2009-2014),VLX 2WD BS-III,DIESEL,White,76000,SUV,Automatic,vasai,maharashtra,01-05-2013,2013,,Income issues,65
588949,MARUTI SUZUKI,VITARA BREZZA,VDI,DIESEL,Silver,80120,HATCHBACK,Automatic,hyderabad,telangana,01-06-2018,2018,,Budget,29
588950,HONDA,CITY,SV MT DIESEL,DIESEL,Urban Titanium,77500,SEDAN,Automatic,hyderabad,telangana,01-01-2014,2014,,Income issues,22
588980,MARUTI SUZUKI,CELERIO,ZXI MT,PETROL,G. Red,93544,HATCHBACK,Automatic,bengaluru,karnataka,01-06-2018,2018,326599,Budget,27
588994,HYUNDAI,CRETA,1.6E PLUS,PETROL,White,49045,SUV,Manual,new delhi,delhi,01-02-2017,2017,425699,Budget,36
589043,MARUTI SUZUKI,SWIFT,VXI,PETROL,Silky Silver,25711,HATCHBACK,Manual,bengaluru,karnataka,01-05-2018,2018,401999,Budget,59
589122,HONDA,CITY,SV MT PETROL,PETROL,White,38962,SEDAN,Manual,new delhi,delhi,01-12-2015,2015,874799,Budget,62
